Date,Squad,Game ID
2019-04-01 10:00:00,E,49521
2019-04-01 10:00:00,E,49520
2019-04-01 10:00:00,B,46330
2019-04-01 10:00:00,B,46352
2019-04-01 10:00:00,B,49733
2019-04-02 10:00:00,B+,18645
2019-04-02 10:00:00,B+,17026
2019-04-02 10:00:00,B+,49746
2019-04-02 10:00:00,B+,17034
2019-04-02 10:00:00,E,17029
2019-04-02 10:00:00,E,15784
2019-04-02 10:00:00,E,49811
2019-04-02 10:00:00,E,17027
2019-04-02 10:00:00,E,11858
2019-04-02 10:00:00,E,17033
2019-04-02 10:00:00,G,17032
2019-04-02 10:00:00,G,9611
2019-04-02 10:00:00,G,12337
2019-04-02 10:00:00,G,17030
2019-04-02 10:00:00,G,17031
2019-04-02 10:00:00,G,49845
2019-04-02 10:00:00,B,13810
2019-04-02 10:00:00,B,9235
2019-04-02 10:00:00,B,17035
2019-04-02 10:00:00,B,17028
2019-04-02 10:00:00,B,46633
2019-04-03 10:00:00,B+,46634
2019-04-03 10:00:00,B+,8617
2019-04-03 10:00:00,B+,8587
2019-04-03 10:00:00,B+,13087
2019-04-03 10:00:00,B+,13090
2019-04-03 10:00:00,B+,8567
2019-04-03 10:00:00,E,15499
2019-04-03 10:00:00,E,13085
2019-04-03 10:00:00,E,49561
2019-04-03 10:00:00,G,10040
2019-04-03 10:00:00,G,10082
2019-04-03 10:00:00,G,12670
2019-04-03 10:00:00,G,8568
2019-04-03 10:00:00,G,11422
2019-04-03 10:00:00,B,49564
2019-04-03 10:00:00,B,11452
2019-04-03 10:00:00,B,15498
2019-04-03 10:00:00,B,11803
2019-04-03 10:00:00,B,12665
2019-04-03 10:00:00,B,11804
2019-04-03 10:00:00,B,15497
2019-04-04 10:00:00,B+,11792
2019-04-04 10:00:00,B+,10413
2019-04-04 10:00:00,B+,10414
2019-04-04 10:00:00,B+,10415
2019-04-04 10:00:00,B+,13074
2019-04-04 10:00:00,B+,8569
2019-04-04 10:00:00,E,49565
2019-04-04 10:00:00,E,11739
2019-04-04 10:00:00,E,8566
2019-04-04 10:00:00,E,15502
2019-04-04 10:00:00,E,10431
2019-04-04 10:00:00,G,12664
2019-04-04 10:00:00,G,10416
2019-04-04 10:00:00,G,12663
2019-04-04 10:00:00,G,12667
2019-04-04 10:00:00,G,11799
2019-04-04 10:00:00,G,12669
2019-04-04 10:00:00,G,15501
2019-04-04 10:00:00,B,15500
2019-04-04 10:00:00,B,13811
2019-04-04 10:00:00,B,46635
2019-04-04 10:00:00,B,10695
2019-04-04 10:00:00,B,10432
2019-04-04 10:00:00,B,8565
2019-04-04 10:00:00,B,15503
2019-04-04 10:00:00,B,13807
2019-04-04 18:00:00,D+,49566
2019-04-04 18:00:00,D,13093
2019-04-04 18:00:00,C,49581
2019-04-04 18:00:00,C,12668
2019-04-04 18:00:00,A,13092
2019-04-04 18:00:00,A,13086
2019-04-04 18:00:00,A,12666
2019-04-04 18:00:00,A,8613
2019-04-05 10:00:00,B+,13088
2019-04-05 10:00:00,B+,13089
2019-04-05 10:00:00,B+,13091
2019-04-05 10:00:00,E,46636
2019-04-05 10:00:00,G,12687
2019-04-05 10:00:00,G,12688
2019-04-05 10:00:00,B,9597
2019-04-05 10:00:00,B,49569
2019-04-05 10:00:00,B,49568
2019-04-05 10:00:00,C,15505
2019-04-05 10:00:00,C,15504
2019-04-06 10:00:00,B+,11801
2019-04-06 10:00:00,B+,9259
2019-04-06 10:00:00,B+,9261
2019-04-06 10:00:00,B+,17041
2019-04-06 10:00:00,E,9628
2019-04-06 10:00:00,G,17036
2019-04-06 10:00:00,G,8944
2019-04-06 10:00:00,G,17042
2019-04-06 10:00:00,G,9246
2019-04-06 10:00:00,G,46637
2019-04-06 10:00:00,C,17037
2019-04-06 10:00:00,C,17039
2019-04-06 10:00:00,A,46331
2019-04-06 10:00:00,A,9245
2019-04-06 10:00:00,A,8574
2019-04-06 10:00:00,A,9262
2019-04-06 18:00:00,E,10151
2019-04-06 18:00:00,E,10882
2019-04-06 18:00:00,D+,11539
2019-04-06 18:00:00,D+,10158
2019-04-06 18:00:00,D+,11459
2019-04-06 18:00:00,D,11458
2019-04-06 18:00:00,D,10875
2019-04-06 18:00:00,D,10877
2019-04-06 18:00:00,D,12679
2019-04-06 18:00:00,D,10171
